School ID,School Name,Decile,Type,Authority,Gender,Regional Council,Education Region,TA with Auckland Local Board,Total,Female,Male,M?ori,Pasifika,Asian,MELAA,Other,European/ P?keh?,International fee paying,All Funded,Alternative Education,International fee paying,Secondary-Tertiary programme,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 22+,Level 1,Level 2,Level 3,Level 4a,Level 4b,Level 5,Taha M?ori,None,NZ M?ori,Samoan,Cook Is. M?ori,Tongan,Niue,Fijian,Tokelauan,Other Pacific,Soutth East Asian,Indian,Chinese,Other Asian,Middle Eastern,Latin American,African,Other,NZ European,Other European,International fee Paying
2939,Otaki School,3,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,199,97,102,175,9,5,0,0,10,0,199,0,0,0,34,27,39,33,17,23,13,13,0,0,0,0,0,0,0,33,28,38,33,18,23,12,9,5,0,0,0,0,0,0,0,0,0,90,18,18,0,0,0,73,0,175,0,1,0,0,0,5,3,1,2,2,0,0,0,0,0,10,0,0
2941,Our Lady of Rosary School (Waiwhetu),6,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,218,104,114,43,35,39,11,3,87,0,218,0,0,0,30,28,30,36,23,27,25,19,0,0,0,0,0,0,0,29,29,30,35,22,30,19,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,43,20,3,0,0,1,11,0,24,4,8,3,6,0,5,3,82,5,0
2942,Owhiro Bay School,9,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,126,60,66,21,8,21,3,4,69,0,126,0,0,0,36,21,15,21,14,19,0,0,0,0,0,0,0,0,0,36,21,15,21,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,21,5,0,0,2,0,1,0,1,9,6,5,0,3,0,4,58,11,0
2943,Oxford Crescent School,6,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,305,146,159,76,9,13,4,1,202,0,305,0,0,0,52,52,54,35,45,62,5,0,0,0,0,0,0,0,0,52,52,54,35,45,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,76,3,2,0,0,4,0,0,3,5,3,2,1,0,3,1,192,10,0
2944,Paekakariki School,7,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,172,79,93,47,2,2,1,0,120,0,172,0,0,0,28,15,17,22,18,22,23,27,0,0,0,0,0,0,0,21,19,16,25,18,22,23,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,35,0,47,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,108,12,0
2945,Pahiatua School,3,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,280,145,135,87,5,0,0,2,186,0,280,0,0,0,43,41,30,35,34,28,37,32,0,0,0,0,0,0,0,43,39,32,35,34,29,31,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,87,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,183,3,0
2946,Papakowhai School,9,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,347,175,172,53,20,35,9,2,228,0,347,0,0,0,52,52,41,41,36,46,28,51,0,0,0,0,0,0,0,51,52,42,41,36,44,30,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,53,8,2,0,0,0,10,0,2,11,20,2,1,5,3,2,177,51,0
2947,Paparangi School,9,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,139,66,73,25,6,22,9,2,75,0,139,0,0,0,25,29,24,26,21,14,0,0,0,0,0,0,0,0,0,25,29,24,25,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,25,5,0,0,0,1,0,0,7,8,6,1,4,1,4,2,69,6,0
2948,Paraparaumu Beach School,9,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,608,309,299,75,11,37,14,24,447,0,608,0,0,0,82,72,84,71,75,87,71,66,0,0,0,0,0,0,0,80,72,85,72,75,87,70,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,75,4,3,0,1,1,2,0,5,11,14,7,0,1,13,24,378,69,0
2949,Paraparaumu School,6,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,160,78,82,42,3,4,0,9,102,0,160,0,0,0,20,28,19,14,15,22,19,23,0,0,0,0,0,0,0,20,27,20,14,15,22,18,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,42,0,1,2,0,0,0,0,1,0,1,2,0,0,0,9,90,12,0
2950,Paremata School,9,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,388,193,195,83,27,22,2,0,254,0,388,0,0,0,37,44,53,51,46,65,45,47,0,0,0,0,0,0,0,36,45,52,52,46,65,42,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,83,17,9,0,0,1,0,0,8,5,3,6,0,0,2,0,232,22,0
2953,Pauatahanui School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,174,93,81,11,0,1,1,0,161,0,174,0,0,0,37,22,25,24,28,21,10,7,0,0,0,0,0,0,0,37,22,25,24,28,21,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,150,11,0
2955,Petone Central School,5,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,130,66,64,88,25,5,0,0,12,0,130,0,0,0,20,16,10,16,18,16,18,16,0,0,0,0,0,0,0,18,18,10,15,17,18,17,17,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,62,0,88,17,2,2,1,0,3,0,2,2,1,0,0,0,0,0,11,1,0
2956,Picton School,3,Contributing,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,128,58,70,35,3,5,1,1,83,0,128,0,0,0,20,22,22,15,27,20,2,0,0,0,0,0,0,0,0,20,22,20,17,27,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,35,1,1,0,0,1,0,0,1,0,0,4,0,0,1,1,77,6,0
2957,Pinehaven School,10,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,237,123,114,30,4,2,3,0,198,0,237,0,0,0,38,62,30,29,41,36,1,0,0,0,0,0,0,0,0,36,60,34,29,41,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,30,1,0,0,0,0,3,0,0,1,1,0,0,0,3,0,173,25,0
2958,Pirinoa School,6,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,South Wairarapa District,28,17,11,15,1,0,1,2,9,0,28,0,0,0,3,6,3,5,3,1,2,5,0,0,0,0,0,0,0,3,6,3,5,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0
2959,Plateau School,9,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,149,77,72,21,2,3,4,0,119,0,149,0,0,0,25,23,25,23,25,25,3,0,0,0,0,0,0,0,0,25,23,24,24,25,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,21,0,2,0,0,0,0,0,2,0,0,1,0,0,4,0,112,7,0
2960,Plimmerton School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,512,258,254,71,12,14,6,0,405,4,508,0,4,0,73,56,63,63,58,64,74,61,0,0,0,0,0,0,0,73,56,63,62,59,65,65,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,438,0,71,7,4,0,0,0,1,0,0,1,10,3,0,2,4,0,383,22,4
2961,Pomare School,1,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,90,37,53,42,41,1,0,0,6,0,90,0,0,0,14,15,12,8,24,17,0,0,0,0,0,0,0,0,0,14,15,12,8,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,42,26,7,7,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2962,Pongaroa School,6,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,47,18,29,19,0,0,0,0,28,0,47,0,0,0,5,8,7,4,8,5,3,7,0,0,0,0,0,0,0,5,6,9,4,7,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
2963,Porirua East School,2,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,125,65,60,61,47,10,2,0,5,0,125,0,0,0,14,20,17,29,23,21,0,1,0,0,0,0,0,0,0,13,21,16,28,25,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,61,16,15,4,2,1,9,0,4,6,0,0,0,0,2,0,5,0,0
2964,Porirua School,2,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,144,68,76,96,38,4,0,0,6,0,144,0,0,0,24,21,31,19,21,27,0,1,0,0,0,0,0,0,0,23,21,31,20,21,27,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,119,0,0,0,0,96,25,4,6,0,3,0,0,1,1,0,2,0,0,0,0,6,0,0
2965,Poroutawhao School,5,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,116,67,49,29,0,0,1,0,86,0,116,0,0,0,18,10,19,13,14,14,13,15,0,0,0,0,0,0,0,18,9,20,13,14,12,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,3,0
2966,Postgate School,4,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,308,169,139,136,110,19,4,3,36,0,308,0,0,0,42,41,44,30,37,38,36,40,0,0,0,0,0,0,0,42,40,44,31,37,38,36,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,136,63,21,2,3,2,17,2,5,6,2,6,0,4,0,3,33,3,0
2967,Pukerua Bay School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,174,80,94,24,2,0,2,0,146,0,174,0,0,0,23,25,26,22,21,22,18,17,0,0,0,0,0,0,0,23,25,26,22,21,22,17,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,24,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,123,23,0
2968,Maungaraki School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,262,120,142,36,6,38,6,4,172,0,262,0,0,0,39,34,36,28,30,44,27,24,0,0,0,0,0,0,0,35,36,34,30,30,45,27,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,36,4,2,0,0,0,0,0,15,14,4,5,2,0,4,4,156,16,0
2969,Randwick School,3,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,164,89,75,76,31,27,2,0,28,0,164,0,0,0,24,22,19,24,21,17,19,18,0,0,0,0,0,0,0,23,22,19,23,23,17,19,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,76,21,0,4,0,5,1,0,8,12,3,4,0,2,0,0,23,5,0
2970,Rangikura School,2,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Nelson/Marlborough/West Coast,Porirua City,342,159,183,148,146,15,0,5,28,0,342,0,0,0,49,49,37,41,39,41,50,36,0,0,0,0,0,0,0,48,45,41,40,40,41,43,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,148,63,29,5,1,2,44,2,0,6,2,7,0,0,0,5,27,1,0
2971,Rapaura School,10,Full Primary,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,146,60,86,14,1,0,0,0,131,0,146,0,0,0,16,19,27,21,18,22,10,13,0,0,0,0,0,0,0,16,19,27,21,18,20,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,19,0
2972,Raroa Normal Intermediate,10,Intermediate,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,632,310,322,50,27,96,15,1,443,0,632,0,0,0,0,0,0,0,0,0,310,322,0,0,0,0,0,0,0,0,0,0,0,0,2,264,313,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,50,13,3,1,0,7,0,3,16,19,43,18,1,3,11,1,368,75,0
2973,Rata Street School,1,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,346,167,179,166,86,10,7,0,77,0,346,0,0,0,62,60,48,47,60,53,16,0,0,0,0,0,0,0,0,60,60,49,48,59,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,166,47,8,11,4,3,12,1,2,0,1,7,1,0,6,0,71,6,0
2974,Raumati Beach School,9,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,656,353,303,103,16,10,2,2,523,0,656,0,0,0,71,82,74,87,82,84,83,93,0,0,0,0,0,0,0,65,85,73,88,84,84,80,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,103,5,0,1,0,4,1,5,4,2,4,0,0,1,1,2,460,63,0
2975,Raumati South School,8,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,413,188,225,50,5,5,2,9,340,2,411,0,2,0,48,51,45,53,56,56,43,61,0,0,0,0,0,0,0,46,52,46,53,55,57,43,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,50,3,0,0,0,0,0,2,2,1,0,2,0,0,2,9,309,31,2
2976,Redwood School (Tawa),10,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,413,182,231,24,17,54,4,1,313,0,413,0,0,0,78,74,65,63,71,58,4,0,0,0,0,0,0,0,0,76,76,65,63,71,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,24,8,3,4,0,2,0,0,4,24,12,14,0,3,1,1,297,16,0
2977,Redwoodtown School,6,Full Primary,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,300,145,155,73,40,7,2,1,177,0,300,0,0,0,35,36,25,38,43,33,42,48,0,0,0,0,0,0,0,33,38,25,38,41,34,42,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,259,0,73,11,0,26,0,0,1,2,5,0,0,2,0,0,2,1,173,4,0
2978,Renwick School,8,Full Primary,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,499,250,249,72,3,5,4,4,411,0,499,0,0,0,74,57,72,45,61,61,70,59,0,0,0,0,0,0,0,73,58,68,47,62,61,51,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,72,1,2,0,0,0,0,0,1,0,2,2,3,0,1,4,386,25,0
2979,Rewa Rewa School,8,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,76,43,33,16,5,27,0,0,28,0,76,0,0,0,14,14,10,8,11,18,0,1,0,0,0,0,0,0,0,13,15,9,9,11,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,16,4,1,0,0,0,0,0,6,4,11,6,0,0,0,0,26,2,0
2980,Ridgway School,9,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,211,105,106,26,9,27,2,1,146,0,211,0,0,0,35,30,30,28,37,29,16,6,0,0,0,0,0,0,0,32,33,28,30,36,30,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,26,2,0,4,0,1,0,2,8,7,10,2,2,0,0,1,120,26,0
2981,Riverlands School,5,Full Primary,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,225,108,117,39,1,3,0,0,182,0,225,0,0,0,42,25,23,19,36,35,29,16,0,0,0,0,0,0,0,42,25,23,19,35,36,29,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,39,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,181,1,0
2982,Roseneath School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,137,58,79,9,11,11,1,6,99,0,137,0,0,0,27,17,25,16,12,9,13,18,0,0,0,0,0,0,0,23,21,25,16,12,9,12,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,12,0,9,1,1,0,0,1,0,8,1,1,3,6,0,1,0,6,70,29,0
2983,Russell School (Porirua East),1,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,127,53,74,30,80,4,3,0,10,0,127,0,0,0,17,20,24,23,20,23,0,0,0,0,0,0,0,0,0,16,20,24,24,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,30,29,11,9,0,0,31,0,0,1,0,3,3,0,0,0,10,0,0
2984,Sacred Heart School (Petone),6,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,160,74,86,21,51,9,0,0,79,0,160,0,0,0,23,16,28,16,15,22,20,20,0,0,0,0,0,0,0,22,15,30,16,15,22,16,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,21,17,0,3,0,1,30,0,7,0,0,2,0,0,0,0,61,18,0
2985,Sacred Heart Cathedral School,9,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,225,130,95,13,42,59,4,0,107,0,225,0,0,0,18,21,26,20,31,25,43,41,0,0,0,0,0,0,0,18,21,26,20,31,25,42,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,13,32,5,1,2,0,2,0,47,5,3,4,0,2,2,0,92,15,0
2986,San Antonio School (Eastbourne),10,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,27,14,13,0,0,0,0,2,25,0,27,0,0,0,9,4,6,5,3,0,0,0,0,0,0,0,0,0,0,9,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,9,0
2987,Seatoun School,10,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,407,215,192,38,6,43,1,4,315,0,407,0,0,0,53,59,57,54,52,45,47,40,0,0,0,0,0,0,0,51,60,57,53,52,46,48,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,38,4,0,0,0,0,0,2,2,18,16,7,0,1,0,4,241,74,0
2988,Seddon School,5,Full Primary,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,122,56,66,18,8,1,0,0,95,0,122,0,0,0,21,16,20,12,15,8,14,16,0,0,0,0,0,0,0,21,16,20,12,15,8,9,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3,0,18,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,92,3,0
2989,Shannon School,1,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,148,80,68,105,0,0,0,0,43,0,148,0,0,0,25,14,20,18,17,20,15,19,0,0,0,0,0,0,0,23,15,19,20,17,20,15,19,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,127,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0
2990,Silverstream School,10,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,460,236,224,61,16,33,9,1,340,0,460,0,0,0,82,72,76,71,68,79,11,1,0,0,0,0,0,0,0,74,76,78,73,68,79,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,61,10,2,2,0,2,0,0,2,8,10,13,0,1,8,1,318,22,0
2991,Solway School,6,Contributing,State: Not integrated,Co-Ed,Wellington Region,Wellington,Masterton District,205,105,100,61,5,8,2,3,126,0,205,0,0,0,33,46,31,29,31,31,4,0,0,0,0,0,0,0,0,31,47,31,30,31,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,61,2,0,0,0,1,0,2,0,1,2,5,0,0,2,3,120,6,0
2992,South End School,5,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,Carterton District,122,54,68,33,6,2,1,0,80,0,122,0,0,0,23,17,13,16,10,20,4,19,0,0,0,0,0,0,0,19,19,15,16,10,20,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,33,0,0,0,0,5,0,1,0,2,0,0,0,1,0,0,77,3,0
2993,South Featherston School,5,Full Primary,State: Not integrated,Co-Ed,Wellington Region,Wellington,South Wairarapa District,65,25,40,6,0,2,0,1,56,0,65,0,0,0,10,11,12,8,8,4,5,7,0,0,0,0,0,0,0,9,12,12,8,8,4,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,50,6,0
2994,South Wellington Intermediate,7,Intermediate,State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,289,138,151,58,25,27,19,0,157,3,286,0,3,0,0,0,0,0,0,0,145,144,0,0,0,0,0,0,0,0,0,0,0,0,2,129,146,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244,42,0,58,7,7,5,0,6,0,0,3,12,9,3,9,1,9,0,141,16,3
2995,Spring Creek School,4,Contributing,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,34,17,17,5,0,0,0,1,28,0,34,0,0,0,5,7,6,4,5,2,5,0,0,0,0,0,0,0,0,5,7,6,4,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0
2996,Springlands School,7,Contributing,State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,441,221,220,72,27,22,6,2,312,0,441,0,0,0,89,81,68,59,56,72,16,0,0,0,0,0,0,0,0,85,81,65,62,60,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,72,8,1,7,1,8,0,2,5,10,5,2,0,3,3,2,292,20,0
2997,St Annes School (Newtown),3,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,152,75,77,12,83,30,23,0,4,0,152,0,0,0,15,18,20,13,23,15,26,22,0,0,0,0,0,0,0,14,18,20,14,22,16,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,12,75,0,6,0,0,2,0,15,14,0,1,4,0,19,0,4,0,0
2998,St Anthony's School (Pahiatua),6,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,125,68,57,8,1,1,1,1,113,0,125,0,0,0,10,22,23,16,16,8,21,9,0,0,0,0,0,0,0,9,23,22,17,16,8,19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105,8,0
2999,St Anthony's School (Seatoun),8,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,116,58,58,9,5,0,3,0,99,0,116,0,0,0,12,14,15,18,20,10,9,18,0,0,0,0,0,0,0,12,14,15,18,19,10,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,9,1,0,2,2,0,0,0,0,0,0,0,1,2,0,0,85,14,0
3000,St Benedict's School (Khandallah),10,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,227,112,115,11,3,44,10,0,159,0,227,0,0,0,26,28,22,35,31,37,29,19,0,0,0,0,0,0,0,25,29,22,35,29,38,27,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,11,0,0,0,0,0,0,3,22,7,6,9,0,7,3,0,140,19,0
3001,St Bernadette's School (Naenae),2,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,130,62,68,9,84,12,24,0,1,0,130,0,0,0,18,13,22,14,10,13,26,14,0,0,0,0,0,0,0,18,13,21,14,11,13,23,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,9,46,2,5,1,0,30,0,10,0,0,2,0,7,17,0,1,0,0
3002,St Bernard's School (Brooklyn),9,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,54,29,25,5,3,12,1,2,31,0,54,0,0,0,7,4,7,9,8,5,5,9,0,0,0,0,0,0,0,7,3,8,9,8,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5,2,1,0,0,0,0,0,7,3,0,2,1,0,0,2,17,14,0
3004,St Brendan's School (Heretaunga),8,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,271,118,153,29,23,14,3,0,202,0,271,0,0,0,46,36,39,35,29,37,19,30,0,0,0,0,0,0,0,46,36,37,35,31,37,20,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,29,14,3,0,0,3,2,1,9,3,2,0,0,1,2,0,192,10,0
3005,St Brigids School (Johnsonville),9,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,300,157,143,19,22,121,9,3,126,0,300,0,0,0,42,37,41,42,33,38,36,31,0,0,0,0,0,0,0,40,39,41,42,33,37,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,19,15,1,4,0,1,0,1,77,23,15,6,3,4,2,3,121,5,0
3006,St Francis De Sales School (Is.Bay),9,Full Primary,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,291,131,160,27,28,30,24,2,180,0,291,0,0,0,40,42,43,28,35,41,42,20,0,0,0,0,0,0,0,36,43,46,28,35,41,36,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,27,13,6,0,3,3,1,2,11,7,8,4,20,1,3,2,172,8,0
3007,St Francis Xavier School (Tawa),9,Contributing,State: Integrated,Co-Ed,Wellington Region,Wellington,Wellington City,192,94,98,18,33,54,4,3,80,0,192,0,0,0,35,44,30,28,28,27,0,0,0,0,0,0,0,0,0,34,45,29,28,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,18,20,3,1,0,4,4,1,35,12,0,7,0,2,2,3,77,3,0
3008,St Joseph's School (Levin),2,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,142,74,68,43,47,15,1,0,36,0,142,0,0,0,21,15,18,12,14,17,22,23,0,0,0,0,0,0,0,21,15,18,12,14,17,19,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,43,42,0,2,0,3,0,0,11,1,2,1,0,0,1,0,31,5,0
3009,St Joseph's School (Picton),5,Contributing,State: Integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,19,14,5,6,0,0,0,0,13,0,19,0,0,0,4,1,2,4,6,2,0,0,0,0,0,0,0,0,0,4,1,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
